#	Conf	best	average	best ever	Avenger	Hero	Villain	
0	64	0,3391452272	0,01888033862	0,3391452272	0,3391452272	0	0	{0.95328975,0.036765754,0.7585342,0.63853866,0.74795204,0.5358866,0.61962235,0.7371973,0.34564358,0.8168703,0.3727215,0.327545,0.79721236,0.20028353,0.4239058,0.98477775,0.5874361,0.09481573,0.83299285,0.65738815,0.90404254,0.48978913,0.7361409,0.7916883,0.51307994,0.12584394,0.9077741,0.6341996,0.91299826,0.27670228,0.8080744,0.4048965,0.9927113,0.44909734,0.9568659,0.22356296,0.49311495,0.72272086,0.2371862,0.028825343,0.55474156,0.6661884,0.9702025,0.42760998,0.8672508,0.42795783,0.60351473,0.14031565}
1	64	0,3672091915	0,01633106418	0,3672091915	0,3672091915	0	0	{0.33015043,0.055839956,0.97168344,0.40022105,0.34667397,0.013492465,0.7598621,0.886587,0.6867907,0.039702952,0.20866561,0.1818996,0.64776385,0.9727364,0.6239343,0.041750133,0.9195759,0.941211,0.38981926,0.29250258,0.6164904,0.87687814,0.5626571,0.7178406,0.60829115,0.48154706,0.32557857,0.5962758,0.08314943,0.59814936,0.7628815,0.23135084,0.30105984,0.20855546,0.039783895,0.3745799,0.62653786,0.39392483,0.021853387,0.99286056,0.5279485,0.056256473,0.9511277,0.62094283,0.42693865,0.7851162,0.02167356,0.102430165}
2	64	0,3978798204	0,0271575356	0,3978798204	0,3978798204	0	0	{0.92470735,0.9522864,0.7675391,0.5191222,0.8001185,0.78700334,0.27485573,0.33255213,0.39230883,0.1234988,0.83555627,0.80552953,0.7085219,0.22035027,0.7419383,0.24134612,0.32410878,0.0656575,0.7576554,0.87055576,0.09098846,0.80337006,0.5277787,0.12155563,0.61370367,0.5442657,0.6603296,0.2803688,0.64976656,0.33353448,0.9646765,0.2934537,0.82042277,0.2715934,0.66959065,0.015465736,0.13825232,0.364098,0.29878902,0.7878036,0.2936129,0.21514183,0.7829782,0.19789064,0.4471951,0.3203351,0.99406266,0.9649931}
3	64	0,462860941	0,04062377127	0,462860941	0,462860941	0	0	{0.7601424,0.027977884,0.7586116,0.5633763,0.20313811,0.34505546,0.9914863,0.98204213,0.597,0.1999957,0.92596906,0.06326431,0.6971648,0.17229378,0.5588428,0.69494516,0.36824238,0.53644264,0.39490044,0.11795467,0.7554299,0.3031466,0.8361112,0.20371109,0.8999414,0.5925394,0.67173064,0.88768893,0.5993118,0.39818782,0.3871935,0.89212507,0.5271552,0.9904724,0.7352188,0.06653869,0.296045,0.17801452,0.32525754,0.3060416,0.10956073,0.29715234,0.5460815,0.3079399,0.7455196,0.8430761,0.5820151,0.13790947}
4	64	0,4055913424	0,05297249317	0,462860941	0,2923150455	0,07067013059	0,0426061663	{0.78906405,0.26233464,0.6173641,0.8255412,0.18590707,0.71818143,0.31957906,0.3839394,0.8976116,0.8257588,0.79451704,0.122386575,0.73108226,0.53650004,0.97264,0.23731518,0.2786134,0.17473584,0.7657479,0.3257709,0.16542739,0.849861,0.3306821,0.5585221,0.82876223,0.35872066,0.56328493,0.84913576,0.65463656,0.13676667,0.8733333,0.777857,0.7063658,0.30099517,0.18754834,0.3926965,0.0056016445,0.3598565,0.68192524,0.8076519,0.542939,0.36633027,0.5423712,0.9806133,0.6221453,0.2541926,0.22275084,0.14181596}
5	64	0,4314602727	0,05858668636	0,462860941	0,2972227244	0,091631382	0,0426061663	{0.78906405,0.26233464,0.6173641,0.8255412,0.18590707,0.71818143,0.8133539,0.22837299,0.34564358,0.8168703,0.3727215,0.327545,0.97852117,0.09422785,0.97264,0.5328015,0.2786134,0.18509036,0.7657479,0.83506066,0.50554186,0.042572558,0.3306821,0.5585221,0.82876223,0.36212838,0.17637157,0.82139117,0.39032233,0.41385138,0.8733333,0.777857,0.7063658,0.30099517,0.18754834,0.3926965,0.0056016445,0.3598565,0.68192524,0.8076519,0.542939,0.8201427,0.5423712,0.9806133,0.3789407,0.44516152,0.22275084,0.14181596}
6	64	0,6620560472	0,05646444457	0,6620560472	0,5278184989	0,091631382	0,0426061663	{0.78906405,0.26233464,0.7770283,0.8255412,0.013155103,0.71818143,0.76699036,0.40756804,0.78836983,0.8257588,0.7258194,0.122386575,0.73108226,0.53650004,0.97264,0.5008102,0.6017288,0.18509036,0.7657479,0.83506066,0.05077219,0.042572558,0.3306821,0.25938743,0.82876223,0.18732941,0.17637157,0.84913576,0.39032233,0.41385138,0.8733333,0.4303127,0.7063658,0.30099517,0.12311822,0.3926965,0.853263,0.3598565,0.68192524,0.8076519,0.542939,0.49484867,0.5423712,0.9806133,0.3789407,0.44516152,0.22275084,0.14181596}
7	64	0,5278933533	0,07881818761	0,6620560472	0,376918569	0,108368618	0,0426061663	{0.78906405,0.26233464,0.6173641,0.32536197,0.74795204,0.5358866,0.61962235,0.7371973,0.34564358,0.8168703,0.3727215,0.327545,0.79721236,0.85844964,0.15963036,0.31394422,0.36889434,0.26330847,0.85368603,0.23200065,0.9064584,0.87617046,0.9494027,0.9914266,0.78642654,0.31096482,0.62322295,0.6305582,0.13953096,0.24916023,0.6176487,0.032212317,0.4892456,0.107263565,0.49394143,0.05886662,0.16965634,0.012090087,0.58563054,0.883828,0.9938472,0.2512412,0.5423712,0.9806133,0.3789407,0.44516152,0.22275084,0.17144537}
8	64	0,5984886295	0,09692221532	0,6620560472	0,5132762969	0,0426061663	0,0426061663	{0.7601424,0.027977884,0.7586116,0.5633763,0.20313811,0.14586508,0.92781854,0.7384092,0.026454747,0.8257588,0.02058959,0.122386575,0.73108226,0.53650004,0.97264,0.5328015,0.6017288,0.18509036,0.7657479,0.83506066,0.71200395,0.042572558,0.3306821,0.25938743,0.82876223,0.18732941,0.17637157,0.84913576,0.39032233,0.41385138,0.8733333,0.4303127,0.7063658,0.30099517,0.12311822,0.3926965,0.853263,0.3598565,0.68192524,0.8076519,0.542939,0.49484867,0.5460815,0.3079399,0.7455196,0.8430761,0.5820151,0.13790947}
9	64	0,4544926717	0,111022775	0,6620560472	0,4544926717	0	0	{0.7068626,0.20408577,0.6173641,0.8255412,0.9851948,0.71818143,0.76699036,0.40756804,0.8757938,0.8257588,0.7258194,0.122386575,0.73108226,0.53650004,0.97264,0.16257876,0.6017288,0.18509036,0.7657479,0.83506066,0.05077219,0.6771011,0.3306821,0.5585221,0.82876223,0.18732941,0.4662302,0.84913576,0.6143731,0.41385138,0.8733333,0.72738034,0.7063658,0.30099517,0.18754834,0.3926965,0.40303743,0.3598565,0.68192524,0.8076519,0.542939,0.8201427,0.5423712,0.9806133,0.3789407,0.8430761,0.5820151,0.35486364}
